,user,item,rating
90926,734,VSSS04,1
90928,734,VSPP34,1
90929,734,VSSS07,3
90932,734,MSPP15,2
90933,734,VSPP37,2
90936,734,VIGI06,1
90937,734,MSGT02,2
90940,734,JCGA70,2
90942,734,VSCA25,1
90943,734,VSPP04,1
90944,734,MSGT28,2
90945,734,CIS04,2
90946,734,CIS02,2
90947,734,AIS04,2
90948,734,AIS02,2
90950,734,VSPP32,2
90952,734,VSPP11,1
90953,734,MSGT67,2
90954,734,VSPP06,2
90955,734,MSGT12,2
90956,734,VCGA63,2
90958,734,MSGT11,2
90961,734,MSGT05,1
90962,734,VSPP05,2
90964,734,VCBA56,2
90965,734,MSGT08,2
90968,734,MSGT33,2
90969,734,MSGT65,2
90970,734,MSWR06,1
90971,734,VSPP31,2
90972,734,MSGT49,1
90973,734,VSSS10,2
90975,734,VIGI01,2
90976,734,VSPP14,1
90977,734,MRLP02,2
90978,734,MRLP07,2
90980,734,MSGT03,2
90981,734,VCBGSC,2
90982,734,MSGT54,1
90983,734,VRLP01,2
90985,734,VSSS06,2
90986,734,MSGT43,1
90987,734,VSPP15,2
90988,734,MSGT04,1
90990,734,VSPP17,2
90992,734,VSPP23,2
90995,734,MSCA47,2
90998,734,MSWW04,2
90999,734,MSWR05,1
91000,734,MSGT37,2
91001,734,VSPP07,2
91002,734,MSGT34,2
91003,734,MSGT15,2
91004,734,MSGT52,2
91005,734,MSGT31,1
91006,734,URLP07,1
91007,734,MSGT32,2
91008,734,MSGT51,1
91010,734,MSGT47,1
91011,734,JCGA75,2
91013,734,MSGT19,2
91014,734,VACM13,2
91015,734,VSPP18,1
91016,735,MSPP02,2
91017,735,MSGT01,2
91018,735,VSPP01,1
91019,735,MRLP01,2
91021,735,VSPP25,1
91023,735,VSPP33,2
91024,735,JCGA69,1
91025,735,MSGT18,1
91026,735,MSWR01,1
91028,735,VSPP02,1
91029,735,VSSS01,2
91032,735,MSGT66,2
91033,735,VSSS03,1
91035,735,MSGT26,1
91037,735,MSPP03,1
91038,735,VSPP30,2
91040,735,MSGT25,2
91041,735,MSWR07,1
91044,735,MSGT20,2
91046,735,VSPP03,2
91048,735,VSPP20,2
91049,735,MSGT55,2
91050,735,VSSS04,1
91051,735,MSGT16,2
91052,735,VSPP34,1
91053,735,VSSS07,2
91054,735,JCGA73,2
91056,735,MSPP15,2
91057,735,VSPP37,1
91058,735,MSGT40,2
91059,735,VSPP60,1
91060,735,VIGI06,1
91061,735,MSGT02,2
91062,735,VSSS02,1
91063,735,MSGT10,2
91064,735,JCGA70,1
91066,735,VSCA25,1
91069,735,CIS04,2
91071,735,AIS04,2
91072,735,AIS02,2
91075,735,MSGT14,2
91076,735,VSPP11,1
91077,735,MSGT67,2
91082,735,MSGT11,2
91084,735,MSGT64,2
91085,735,MSGT05,1
91086,735,VSPP05,2
91087,735,MSWR03,1
91088,735,VCBA56,2
91091,735,VSPP24,2
91093,735,MSGT65,1
91094,735,MSWR06,1
91095,735,VSPP31,1
91097,735,VSSS10,1
91098,735,MSGT24,1
91099,735,VIGI01,1
91102,735,MRLP07,1
91103,735,MSGT46,2
91107,735,VRLP01,1
91108,735,VCBA65,2
91109,735,VSSS06,1
91110,735,MSGT43,1
91111,735,VSPP15,2
91113,735,MSPP10,2
91114,735,VSPP17,1
91116,735,VSPP23,1
91117,735,VSPP09,2
91119,735,MSCA47,2
91121,735,VCGA67,2
91122,735,MSWW04,1
91123,735,MSWR05,2
91125,735,VSPP07,2
91127,735,MSGT15,2
91128,735,MSGT52,2
91129,735,MSGT31,1
91132,735,MSGT51,1
91133,735,MSGA43,1
91134,735,MSGT47,2
91135,735,JCGA75,2
91136,735,MSGT17,1
91137,735,MSGT19,2
91138,735,VACM13,2
91139,735,VSPP18,2
91140,736,MSPP02,2
91141,736,MSGT01,3
91144,736,UPPP01,1
91145,736,VSPP25,1
91146,736,MSGT91,2
91147,736,VSPP33,3
91149,736,MSGT18,2
91151,736,VSSS09,2
91152,736,VSPP02,2
91153,736,VSSS01,2
91154,736,VSCA76,1
91155,736,JCUM01,2
91159,736,MSGT26,2
91161,736,MSPP03,2
91162,736,VSPP30,2
91163,736,URLP01,3
91164,736,MSGT25,2
91165,736,MSWR07,2
91167,736,MSGT68,2
91168,736,MSGT20,2
91169,736,MSGT30,1
91171,736,VSPP36,2
91172,736,VSPP20,2
91173,736,MSGT55,2
91174,736,VSSS04,1
91176,736,VSPP34,2
91177,736,VSSS07,2
91178,736,JCGA73,3
91179,736,MSGT62,2
91180,736,MSPP15,2
91181,736,VSPP37,2
91183,736,VSPP60,2
91185,736,MSGT02,2
91186,736,VSSS02,1
91187,736,MSGT10,2
91188,736,JCGA70,2
91189,736,MSGT07,2
91190,736,VSCA25,1
91191,736,VSPP04,2
91192,736,MSGT28,2
91194,736,CIS02,2
91195,736,AIS04,3
91196,736,AIS02,2
91197,736,VSSS08,3
91198,736,VSPP32,2
91199,736,MSGT14,2
91200,736,VSPP11,1
91202,736,VSPP06,2
91203,736,MSGT12,3
91204,736,VCGA63,2
91205,736,JCGA72,2
91206,736,MSGT11,3
91208,736,MSGT64,2
91210,736,VSPP05,2
91213,736,MSGT08,2
91214,736,JCGA74,2
91215,736,VSPP24,2
91216,736,MSGT33,2
91217,736,MSGT65,2
91219,736,VSPP31,2
91220,736,MSGT49,2
91222,736,MSGT24,1
91223,736,VIGI01,2
91224,736,VSPP14,1
91225,736,MRLP02,2
91226,736,MRLP07,2
91227,736,MSGT46,2
91228,736,MSGT03,2
91231,736,VRLP01,2
91232,736,VCBA65,2
91233,736,VSSS06,2
91234,736,MSGT43,1
91235,736,VSPP15,2
91237,736,MSPP10,2
91238,736,VSPP17,1
91239,736,MSGT44,2
91240,736,VSPP23,1
91241,736,VSPP09,2
91242,736,MSGT35,2
91243,736,MSCA47,2
91244,736,MSGT90,1
91247,736,MSWR05,2
91248,736,MSGT37,2
91249,736,VSPP07,2
91252,736,MSGT52,2
91253,736,MSGT31,1
91254,736,URLP07,1
91255,736,MSGT32,3
91259,736,JCGA75,3
91260,736,MSGT17,2
91261,736,MSGT19,3
91262,736,VACM13,2
91263,736,VSPP18,2
91264,737,MSPP02,1
91265,737,MSGT01,2
91266,737,VSPP01,1
91267,737,MRLP01,2
91275,737,VSSS09,1
91276,737,VSPP02,1
91277,737,VSSS01,2
91278,737,VSCA76,1
91279,737,JCUM01,2
91280,737,MSGT66,2
91281,737,VSSS03,1
91282,737,UPDD01,1
91284,737,VSPP29,1
91285,737,MSPP03,1
91286,737,VSPP30,1
91288,737,MSGT25,2
91289,737,MSWR07,1
91290,737,VSGA17,1
91291,737,MSGT68,1
91293,737,MSGT30,1
91294,737,VSPP03,1
91296,737,VSPP20,1
91297,737,MSGT55,1
91298,737,VSSS04,1
91300,737,VSPP34,1
91302,737,JCGA73,1
91303,737,MSGT62,1
91304,737,MSPP15,2
91305,737,VSPP37,1
91306,737,MSGT40,2
91308,737,VIGI06,1
91309,737,MSGT02,1
91310,737,VSSS02,1
91311,737,MSGT10,1
91314,737,VSCA25,1
91316,737,MSGT28,1
91317,737,CIS04,2
91318,737,CIS02,2
91319,737,AIS04,2
91321,737,VSSS08,2
91322,737,VSPP32,1
91323,737,MSGT14,1
91324,737,VSPP11,1
91326,737,VSPP06,1
91327,737,MSGT12,2
91328,737,VCGA63,2
91329,737,JCGA72,1
91330,737,MSGT11,1
91331,737,MSGT21,1
91332,737,MSGT64,2
91333,737,MSGT05,1
91334,737,VSPP05,2
91335,737,MSWR03,1
91336,737,VCBA56,1
91337,737,MSGT08,1
91338,737,JCGA74,1
91339,737,VSPP24,1
91340,737,MSGT33,1
91341,737,MSGT65,1
91342,737,MSWR06,1
91343,737,VSPP31,1
91344,737,MSGT49,1
91345,737,VSSS10,1
91346,737,MSGT24,1
91347,737,VIGI01,1
91348,737,VSPP14,1
91350,737,MRLP07,2
91351,737,MSGT46,2
91352,737,MSGT03,2
91353,737,VCBGSC,2
91354,737,MSGT54,1
91355,737,VRLP01,1
91356,737,VCBA65,1
91357,737,VSSS06,1
91358,737,MSGT43,1
91359,737,VSPP15,1
91360,737,MSGT04,1
91361,737,MSPP10,2
91362,737,VSPP17,1
91363,737,MSGT44,1
91365,737,VSPP09,2
91366,737,MSGT35,1
91368,737,MSGT90,1
91369,737,VCGA67,1
91370,737,MSWW04,1
91372,737,MSGT37,2
91373,737,VSPP07,1
91375,737,MSGT15,1
91377,737,MSGT31,1
91380,737,MSGT51,1
91381,737,MSGA43,1
91382,737,MSGT47,1
91383,737,JCGA75,1
91384,737,MSGT17,1
91385,737,MSGT19,2
91387,737,VSPP18,1
91390,738,VSPP01,1
91391,738,MRLP01,2
91392,738,UPPP01,1
91393,738,VSPP25,1
91394,738,MSGT91,1
91395,738,VSPP33,2
91396,738,JCGA69,1
91397,738,MSGT18,1
91398,738,MSWR01,2
91402,738,VSCA76,1
91404,738,MSGT66,1
91406,738,UPDD01,1
91407,738,MSGT26,1
91408,738,VSPP29,1
91410,738,VSPP30,2
91411,738,URLP01,2
91412,738,MSGT25,1
91414,738,VSGA17,2
91415,738,MSGT68,1
91416,738,MSGT20,1
91417,738,MSGT30,1
91418,738,VSPP03,1
91420,738,VSPP20,2
91421,738,MSGT55,2
91422,738,VSSS04,1
91423,738,MSGT16,2
91425,738,VSSS07,2
91426,738,JCGA73,2
91427,738,MSGT62,1
91428,738,MSPP15,1
91430,738,MSGT40,2
91431,738,VSPP60,1
91432,738,VIGI06,1
91433,738,MSGT02,1
91434,738,VSSS02,1
91436,738,JCGA70,1
91437,738,MSGT07,1
91440,738,MSGT28,2
91441,738,CIS04,1
91442,738,CIS02,2
91444,738,AIS02,1
91445,738,VSSS08,2
91446,738,VSPP32,1
91447,738,MSGT14,1
91448,738,VSPP11,1
91449,738,MSGT67,1
91450,738,VSPP06,1
91451,738,MSGT12,2
91453,738,JCGA72,1
91454,738,MSGT11,2
91455,738,MSGT21,2
91457,738,MSGT05,1
91459,738,MSWR03,1
91460,738,VCBA56,2
91462,738,JCGA74,1
91463,738,VSPP24,1
91464,738,MSGT33,2
91465,738,MSGT65,1
91467,738,VSPP31,1
91468,738,MSGT49,1
91470,738,MSGT24,1
91471,738,VIGI01,1
91472,738,VSPP14,1
91473,738,MRLP02,1
91474,738,MRLP07,1
91475,738,MSGT46,1
91476,738,MSGT03,1
91477,738,VCBGSC,2
91478,738,MSGT54,1
91480,738,VCBA65,2
91481,738,VSSS06,1
91482,738,MSGT43,1
91484,738,MSGT04,1
91485,738,MSPP10,2
91487,738,MSGT44,2
91488,738,VSPP23,1
91490,738,MSGT35,1
91493,738,VCGA67,2
91494,738,MSWW04,1
91495,738,MSWR05,1
91496,738,MSGT37,1
91497,738,VSPP07,2
91498,738,MSGT34,1
91499,738,MSGT15,2
91500,738,MSGT52,2
91502,738,URLP07,1
91503,738,MSGT32,2
91504,738,MSGT51,1
91505,738,MSGA43,1
91506,738,MSGT47,1
91507,738,JCGA75,2
91508,738,MSGT17,1
91509,738,MSGT19,2
91510,738,VACM13,1
91511,738,VSPP18,2
91512,739,MSPP02,2
91513,739,MSGT01,2
91514,739,VSPP01,2
91516,739,UPPP01,1
91517,739,VSPP25,1
91518,739,MSGT91,2
91519,739,VSPP33,2
91520,739,JCGA69,2
91521,739,MSGT18,2
91523,739,VSSS09,2
91524,739,VSPP02,1
91525,739,VSSS01,1
91526,739,VSCA76,1
91527,739,JCUM01,1
91528,739,MSGT66,2
91529,739,VSSS03,1
91530,739,UPDD01,1
91531,739,MSGT26,1
91533,739,MSPP03,1
91534,739,VSPP30,2
91535,739,URLP01,2
91536,739,MSGT25,1
91537,739,MSWR07,2
91538,739,VSGA17,2
91539,739,MSGT68,2
91540,739,MSGT20,2
91541,739,MSGT30,1
91542,739,VSPP03,2
91543,739,VSPP36,1
91544,739,VSPP20,2
91545,739,MSGT55,2
91547,739,MSGT16,2
91548,739,VSPP34,1
91549,739,VSSS07,2
91551,739,MSGT62,2
91552,739,MSPP15,2
91553,739,VSPP37,2
91554,739,MSGT40,2
91555,739,VSPP60,2
91557,739,MSGT02,1
91558,739,VSSS02,1
91559,739,MSGT10,1
91560,739,JCGA70,1
91561,739,MSGT07,1
91562,739,VSCA25,1
91563,739,VSPP04,2
91564,739,MSGT28,2
91565,739,CIS04,2
91567,739,AIS04,2
91570,739,VSPP32,2
91571,739,MSGT14,1
91572,739,VSPP11,1
91573,739,MSGT67,2
91575,739,MSGT12,2
91576,739,VCGA63,2
91578,739,MSGT11,2
91580,739,MSGT64,1
91581,739,MSGT05,1
91582,739,VSPP05,2
91583,739,MSWR03,1
91585,739,MSGT08,2
91586,739,JCGA74,2
91587,739,VSPP24,2
91588,739,MSGT33,2
91589,739,MSGT65,1
91592,739,MSGT49,2
91593,739,VSSS10,2
91594,739,MSGT24,1
91595,739,VIGI01,1
91596,739,VSPP14,2
91597,739,MRLP02,1
91598,739,MRLP07,2
91599,739,MSGT46,2
91600,739,MSGT03,2
91601,739,VCBGSC,2
91602,739,MSGT54,1
91603,739,VRLP01,2
91604,739,VCBA65,2
91605,739,VSSS06,2
91606,739,MSGT43,1
91607,739,VSPP15,1
91608,739,MSGT04,1
91609,739,MSPP10,2
91610,739,VSPP17,2
91611,739,MSGT44,1
91613,739,VSPP09,2
91615,739,MSCA47,2
91617,739,VCGA67,2
91619,739,MSWR05,1
91620,739,MSGT37,2
91622,739,MSGT34,1
91623,739,MSGT15,2
91624,739,MSGT52,2
91625,739,MSGT31,1
91626,739,URLP07,1
91627,739,MSGT32,2
91628,739,MSGT51,2
91629,739,MSGA43,1
91630,739,MSGT47,1
91631,739,JCGA75,2
91634,739,VACM13,2
91635,739,VSPP18,2
91637,740,MSGT01,3
91638,740,VSPP01,2
91640,740,UPPP01,2
91641,740,VSPP25,2
91642,740,MSGT91,2
91643,740,VSPP33,3
91644,740,JCGA69,2
91645,740,MSGT18,2
91646,740,MSWR01,2
91647,740,VSSS09,2
91648,740,VSPP02,2
91649,740,VSSS01,2
91650,740,VSCA76,1
91651,740,JCUM01,2
91653,740,VSSS03,2
91654,740,UPDD01,1
91655,740,MSGT26,2
91656,740,VSPP29,2
91658,740,VSPP30,2
91659,740,URLP01,2
91660,740,MSGT25,2
91661,740,MSWR07,2
91663,740,MSGT68,2
91664,740,MSGT20,2
91666,740,VSPP03,2
91668,740,VSPP20,2
91669,740,MSGT55,2
91670,740,VSSS04,1
91671,740,MSGT16,2
91673,740,VSSS07,3
91674,740,JCGA73,2
91676,740,MSPP15,2
91677,740,VSPP37,2
91678,740,MSGT40,3
91679,740,VSPP60,2
91680,740,VIGI06,1
91681,740,MSGT02,2
91682,740,VSSS02,1
91685,740,MSGT07,2
91686,740,VSCA25,1
91687,740,VSPP04,2
91688,740,MSGT28,2
91689,740,CIS04,2
91691,740,AIS04,3
91693,740,VSSS08,3
91694,740,VSPP32,2
91696,740,VSPP11,1
91697,740,MSGT67,2
91698,740,VSPP06,2
91699,740,MSGT12,3
91702,740,MSGT11,2
91703,740,MSGT21,2
91705,740,MSGT05,1
91706,740,VSPP05,2
91707,740,MSWR03,1
91709,740,MSGT08,2
91711,740,VSPP24,2
91712,740,MSGT33,2
91713,740,MSGT65,2
91714,740,MSWR06,2
91715,740,VSPP31,2
91717,740,VSSS10,2
91719,740,VIGI01,2
91721,740,MRLP02,2
91722,740,MRLP07,2
91723,740,MSGT46,2
91724,740,MSGT03,2
91725,740,VCBGSC,2
91726,740,MSGT54,2
91727,740,VRLP01,2
91728,740,VCBA65,2
91729,740,VSSS06,2
91730,740,MSGT43,1
91731,740,VSPP15,2
91732,740,MSGT04,2
91733,740,MSPP10,2
91734,740,VSPP17,1
91735,740,MSGT44,2
91736,740,VSPP23,2
91737,740,VSPP09,2
91738,740,MSGT35,1
91739,740,MSCA47,2
91740,740,MSGT90,2
91741,740,VCGA67,2
91742,740,MSWW04,1
91743,740,MSWR05,2
91744,740,MSGT37,2
91745,740,VSPP07,2
91747,740,MSGT15,2
91748,740,MSGT52,2
91749,740,MSGT31,1
91750,740,URLP07,1
91751,740,MSGT32,3
91752,740,MSGT51,2
91753,740,MSGA43,1
91754,740,MSGT47,2
91756,740,MSGT17,2
91757,740,MSGT19,2
91758,740,VACM13,2
91760,741,MSPP02,2
91761,741,MSGT01,2
91763,741,MRLP01,2
91764,741,UPPP01,1
91765,741,VSPP25,1
91766,741,MSGT91,2
91768,741,JCGA69,1
91769,741,MSGT18,1
91770,741,MSWR01,1
91771,741,VSSS09,2
91774,741,VSCA76,1
91775,741,JCUM01,1
91776,741,MSGT66,2
91777,741,VSSS03,1
91778,741,UPDD01,1
91779,741,MSGT26,1
91780,741,VSPP29,1
91781,741,MSPP03,1
91782,741,VSPP30,2
91784,741,MSGT25,1
91786,741,VSGA17,2
91787,741,MSGT68,1
91788,741,MSGT20,2
91789,741,MSGT30,1
91791,741,VSPP36,1
91792,741,VSPP20,1
91793,741,MSGT55,2
91794,741,VSSS04,1
91795,741,MSGT16,1
91796,741,VSPP34,2
91797,741,VSSS07,2
91798,741,JCGA73,2
91799,741,MSGT62,2
91800,741,MSPP15,2
91801,741,VSPP37,1
91802,741,MSGT40,2
91804,741,VIGI06,1
91805,741,MSGT02,1
91807,741,MSGT10,2
91809,741,MSGT07,1
91811,741,VSPP04,1
91813,741,CIS04,2
91814,741,CIS02,2
91816,741,AIS02,2
91817,741,VSSS08,2
91818,741,VSPP32,1
91819,741,MSGT14,1
91820,741,VSPP11,1
91821,741,MSGT67,2
91823,741,MSGT12,2
91824,741,VCGA63,1
91825,741,JCGA72,1
91826,741,MSGT11,2
91828,741,MSGT64,2
91829,741,MSGT05,1
91830,741,VSPP05,2
91832,741,VCBA56,2
91833,741,MSGT08,2
91834,741,JCGA74,2
91836,741,MSGT33,2
91837,741,MSGT65,1
91838,741,MSWR06,1
91839,741,VSPP31,1
91841,741,VSSS10,1
91842,741,MSGT24,1
91844,741,VSPP14,1
91845,741,MRLP02,1
91846,741,MRLP07,1
91847,741,MSGT46,1
91848,741,MSGT03,2
91850,741,MSGT54,2
91852,741,VCBA65,2
91853,741,VSSS06,1
91854,741,MSGT43,1
91855,741,VSPP15,1
91856,741,MSGT04,1
91857,741,MSPP10,2
91858,741,VSPP17,1
91861,741,VSPP09,2
91862,741,MSGT35,1
91863,741,MSCA47,2
91864,741,MSGT90,1
91866,741,MSWW04,1
91867,741,MSWR05,2
91868,741,MSGT37,2
91869,741,VSPP07,2
91870,741,MSGT34,1
91871,741,MSGT15,2
91872,741,MSGT52,2
91873,741,MSGT31,1
91874,741,URLP07,1
91875,741,MSGT32,2
91876,741,MSGT51,1
91877,741,MSGA43,1
91878,741,MSGT47,2
91879,741,JCGA75,2
91880,741,MSGT17,1
91881,741,MSGT19,2
91883,741,VSPP18,2
91884,742,MSPP02,2
91885,742,MSGT01,2
91886,742,VSPP01,1
91887,742,MRLP01,3
91888,742,UPPP01,1
91889,742,VSPP25,2
91890,742,MSGT91,2
91891,742,VSPP33,2
91892,742,JCGA69,1
91894,742,MSWR01,2
91895,742,VSSS09,2
91896,742,VSPP02,2
91898,742,VSCA76,1
91899,742,JCUM01,2
91901,742,VSSS03,2
91902,742,UPDD01,1
91903,742,MSGT26,2
91904,742,VSPP29,1
91905,742,MSPP03,1
91907,742,URLP01,2
91908,742,MSGT25,2
91909,742,MSWR07,1
91910,742,VSGA17,2
91911,742,MSGT68,2
91912,742,MSGT20,2
91915,742,VSPP36,1
91916,742,VSPP20,2
91917,742,MSGT55,2
91918,742,VSSS04,1
91919,742,MSGT16,2
91920,742,VSPP34,1
91921,742,VSSS07,3
91922,742,JCGA73,2
91923,742,MSGT62,2
91926,742,MSGT40,2
91927,742,VSPP60,1
91928,742,VIGI06,1
91929,742,MSGT02,2
91931,742,MSGT10,2
91932,742,JCGA70,1
91933,742,MSGT07,2
91934,742,VSCA25,1
91935,742,VSPP04,1
91937,742,CIS04,2
91938,742,CIS02,2
91939,742,AIS04,2
91940,742,AIS02,2
91941,742,VSSS08,3
91942,742,VSPP32,2
91944,742,VSPP11,1
91945,742,MSGT67,2
91947,742,MSGT12,2
91948,742,VCGA63,2
91949,742,JCGA72,1
91950,742,MSGT11,2
91951,742,MSGT21,2
91952,742,MSGT64,2
91953,742,MSGT05,1
91954,742,VSPP05,2
91955,742,MSWR03,1
91956,742,VCBA56,2
91957,742,MSGT08,2
91958,742,JCGA74,2
91959,742,VSPP24,2
91960,742,MSGT33,2
91961,742,MSGT65,2
91962,742,MSWR06,2
91963,742,VSPP31,1
91965,742,VSSS10,2
91966,742,MSGT24,2
91967,742,VIGI01,2
91968,742,VSPP14,1
91973,742,VCBGSC,2
91974,742,MSGT54,2
91975,742,VRLP01,2
91976,742,VCBA65,2
91978,742,MSGT43,1
91979,742,VSPP15,1
91981,742,MSPP10,2
91982,742,VSPP17,1
91983,742,MSGT44,2
91984,742,VSPP23,2
91985,742,VSPP09,2
91986,742,MSGT35,1
91987,742,MSCA47,2
91990,742,MSWW04,2
91991,742,MSWR05,2
91994,742,MSGT34,2
91995,742,MSGT15,2
91997,742,MSGT31,1
91998,742,URLP07,1
91999,742,MSGT32,3
92000,742,MSGT51,1
92001,742,MSGA43,1
92002,742,MSGT47,1
92003,742,JCGA75,2
92006,742,VACM13,2
92007,742,VSPP18,2
92008,743,MSPP02,2
92009,743,MSGT01,2
92012,743,UPPP01,1
92013,743,VSPP25,1
92014,743,MSGT91,2
92015,743,VSPP33,3
92016,743,JCGA69,2
92017,743,MSGT18,2
92018,743,MSWR01,2
92019,743,VSSS09,2
92020,743,VSPP02,1
92021,743,VSSS01,2
92023,743,JCUM01,2
92028,743,VSPP29,1
92029,743,MSPP03,2
92030,743,VSPP30,2
92031,743,URLP01,2
92034,743,VSGA17,2
92035,743,MSGT68,2
92036,743,MSGT20,2
92037,743,MSGT30,1
92038,743,VSPP03,2
92039,743,VSPP36,2
92041,743,MSGT55,2
92042,743,VSSS04,1
92043,743,MSGT16,2
92044,743,VSPP34,2
92046,743,JCGA73,2
92048,743,MSPP15,2
92049,743,VSPP37,2
92050,743,MSGT40,2
92052,743,VIGI06,1
92053,743,MSGT02,1
92054,743,VSSS02,1
92055,743,MSGT10,1
92056,743,JCGA70,2
92057,743,MSGT07,2
92059,743,VSPP04,2
92061,743,CIS04,2
92062,743,CIS02,2
92064,743,AIS02,1
92067,743,MSGT14,1
92069,743,MSGT67,2
92070,743,VSPP06,2
92071,743,MSGT12,2
92072,743,VCGA63,2
92073,743,JCGA72,2
92074,743,MSGT11,2
92076,743,MSGT64,2
92077,743,MSGT05,1
92079,743,MSWR03,1
92080,743,VCBA56,2
92082,743,JCGA74,2
92083,743,VSPP24,1
92085,743,MSGT65,1
92088,743,MSGT49,2
92089,743,VSSS10,2
92090,743,MSGT24,1
92093,743,MRLP02,2
92094,743,MRLP07,2
92096,743,MSGT03,2
92097,743,VCBGSC,2
92098,743,MSGT54,2
92099,743,VRLP01,2
92100,743,VCBA65,2
92101,743,VSSS06,2
92104,743,MSGT04,2
92105,743,MSPP10,2
92106,743,VSPP17,1
92109,743,VSPP09,2
92111,743,MSCA47,2
92113,743,VCGA67,2
92114,743,MSWW04,1
92115,743,MSWR05,2
92117,743,VSPP07,2
92118,743,MSGT34,2
92119,743,MSGT15,2
92120,743,MSGT52,2
92122,743,URLP07,1
92123,743,MSGT32,2
92124,743,MSGT51,1
92125,743,MSGA43,1
92126,743,MSGT47,1
92127,743,JCGA75,2
92128,743,MSGT17,1
92129,743,MSGT19,2
92130,743,VACM13,2
92131,743,VSPP18,2
92132,744,MSPP02,2
92133,744,MSGT01,2
92134,744,VSPP01,1
92135,744,MRLP01,2
92136,744,UPPP01,1
92137,744,VSPP25,1
92138,744,MSGT91,2
92139,744,VSPP33,2
92140,744,JCGA69,1
92142,744,MSWR01,1
92143,744,VSSS09,2
92144,744,VSPP02,1
92145,744,VSSS01,2
92146,744,VSCA76,1
92148,744,MSGT66,2
92151,744,MSGT26,1
92152,744,VSPP29,1
92153,744,MSPP03,1
92154,744,VSPP30,2
92156,744,MSGT25,1
92158,744,VSGA17,2
92159,744,MSGT68,1
92160,744,MSGT20,2
92161,744,MSGT30,1
92162,744,VSPP03,2
92163,744,VSPP36,1
92164,744,VSPP20,1
92165,744,MSGT55,2
92166,744,VSSS04,1
92168,744,VSPP34,1
92170,744,JCGA73,2
92173,744,VSPP37,1
92174,744,MSGT40,2
92175,744,VSPP60,1
92176,744,VIGI06,1
92178,744,VSSS02,1
92179,744,MSGT10,1
92180,744,JCGA70,1
92181,744,MSGT07,1
92183,744,VSPP04,1
92184,744,MSGT28,1
92185,744,CIS04,2
92187,744,AIS04,2
92188,744,AIS02,1
92189,744,VSSS08,2
92190,744,VSPP32,1
92191,744,MSGT14,1
92192,744,VSPP11,1
92193,744,MSGT67,2
92194,744,VSPP06,1
92195,744,MSGT12,2
92196,744,VCGA63,1
92197,744,JCGA72,1
92198,744,MSGT11,2
92200,744,MSGT64,2
92201,744,MSGT05,1
92204,744,VCBA56,2
92205,744,MSGT08,2
92206,744,JCGA74,2
92207,744,VSPP24,1
92208,744,MSGT33,2
92209,744,MSGT65,1
92210,744,MSWR06,1
92211,744,VSPP31,1
92212,744,MSGT49,1
92213,744,VSSS10,1
92214,744,MSGT24,1
92215,744,VIGI01,1
92216,744,VSPP14,1
92218,744,MRLP07,1
92219,744,MSGT46,1
92221,744,VCBGSC,2
92222,744,MSGT54,2
92225,744,VSSS06,1
92226,744,MSGT43,1
92227,744,VSPP15,1
92229,744,MSPP10,2
92230,744,VSPP17,1
92232,744,VSPP23,1
92233,744,VSPP09,2
92234,744,MSGT35,1
92235,744,MSCA47,2
92236,744,MSGT90,1
92237,744,VCGA67,2
92238,744,MSWW04,1
92239,744,MSWR05,1
92240,744,MSGT37,2
92241,744,VSPP07,2
92243,744,MSGT15,1
92244,744,MSGT52,1
92245,744,MSGT31,1
92246,744,URLP07,1
92247,744,MSGT32,2
92248,744,MSGT51,1
92249,744,MSGA43,1
92250,744,MSGT47,1
92251,744,JCGA75,2
92252,744,MSGT17,1
92253,744,MSGT19,2
92254,744,VACM13,2
92256,745,MSPP02,2
92257,745,MSGT01,2
92258,745,VSPP01,2
92259,745,MRLP01,3
92260,745,UPPP01,1
92261,745,VSPP25,1
92262,745,MSGT91,2
92263,745,VSPP33,3
92264,745,JCGA69,2
92265,745,MSGT18,2
92266,745,MSWR01,2
92267,745,VSSS09,2
92268,745,VSPP02,1
92269,745,VSSS01,2
92270,745,VSCA76,1
92275,745,MSGT26,2
92277,745,MSPP03,2
92278,745,VSPP30,2
92279,745,URLP01,2
92280,745,MSGT25,2
92281,745,MSWR07,2
92282,745,VSGA17,2
92283,745,MSGT68,2
92284,745,MSGT20,2
92285,745,MSGT30,1
92286,745,VSPP03,2
92288,745,VSPP20,2
92289,745,MSGT55,2
92291,745,MSGT16,2
92292,745,VSPP34,2
92293,745,VSSS07,2
92295,745,MSGT62,2
92296,745,MSPP15,2
92297,745,VSPP37,2
92300,745,VIGI06,1
92301,745,MSGT02,2
92302,745,VSSS02,1
92303,745,MSGT10,2
92304,745,JCGA70,2
92305,745,MSGT07,2
92306,745,VSCA25,1
92308,745,MSGT28,2
92311,745,AIS04,3
92312,745,AIS02,2
92313,745,VSSS08,2
92314,745,VSPP32,2
92317,745,MSGT67,2
92319,745,MSGT12,3
92320,745,VCGA63,2
92322,745,MSGT11,2
92324,745,MSGT64,2
92326,745,VSPP05,2
92327,745,MSWR03,1
92328,745,VCBA56,2
92330,745,JCGA74,2
92331,745,VSPP24,2
92332,745,MSGT33,2
92333,745,MSGT65,1
92334,745,MSWR06,2
92338,745,MSGT24,1
92340,745,VSPP14,2
92341,745,MRLP02,2
92342,745,MRLP07,2
92343,745,MSGT46,2
